id,user_id,contest_id,submission_id,problem_index,problem_name,problem_rating,verdict,language,tags_jsonb,submitted_at,solved
36140,23,2131,333376335,B,Alternating Series,800.0,OK,"C++23 (GCC 14-64, msys2)","['constructive algorithms', 'greedy', 'math']",2025-08-10 15:32:41,1
36139,23,2131,333385976,C,Make it Equal,1100.0,WRONG_ANSWER,"C++23 (GCC 14-64, msys2)","['math', 'number theory']",2025-08-10 15:41:20,0
36138,23,1373,342997829,B,01 Game,900.0,OK,"C++23 (GCC 14-64, msys2)",['games'],2025-10-10 16:07:08,1
36137,23,1475,343005709,A,Odd Divisor,900.0,TIME_LIMIT_EXCEEDED,"C++23 (GCC 14-64, msys2)","['math', 'number theory']",2025-10-10 16:25:20,0
36136,23,1475,343011818,A,Odd Divisor,900.0,TIME_LIMIT_EXCEEDED,"C++23 (GCC 14-64, msys2)","['math', 'number theory']",2025-10-10 16:42:20,0
36135,23,1374,343022743,B,"Multiply by 2, divide by 6",900.0,OK,"C++23 (GCC 14-64, msys2)",['math'],2025-10-10 18:08:35,1
36134,23,1475,343027882,A,Odd Divisor,900.0,OK,"C++23 (GCC 14-64, msys2)","['math', 'number theory']",2025-10-10 18:37:52,1
36133,23,2162,344389988,B,Beautiful String,1000.0,WRONG_ANSWER,"C++23 (GCC 14-64, msys2)","['brute force', 'constructive algorithms']",2025-10-17 18:54:49,0
36132,23,2162,344390265,B,Beautiful String,1000.0,WRONG_ANSWER,"C++23 (GCC 14-64, msys2)","['brute force', 'constructive algorithms']",2025-10-17 18:56:38,0
36131,23,1559,346976419,A,Mocha and Math,900.0,WRONG_ANSWER,"C++23 (GCC 14-64, msys2)","['bitmasks', 'constructive algorithms', 'math']",2025-11-01 14:30:18,0
36130,23,1559,346976621,A,Mocha and Math,900.0,WRONG_ANSWER,"C++23 (GCC 14-64, msys2)","['bitmasks', 'constructive algorithms', 'math']",2025-11-01 14:31:54,0
36129,23,1665,346976819,B,Array Cloning Technique,900.0,OK,"C++23 (GCC 14-64, msys2)","['constructive algorithms', 'greedy', 'sortings']",2025-11-01 14:33:33,1
36128,23,1875,346977778,A,Jellyfish and Undertale,900.0,WRONG_ANSWER,"C++23 (GCC 14-64, msys2)","['brute force', 'greedy']",2025-11-01 14:41:28,0
36127,23,1875,346979389,A,Jellyfish and Undertale,900.0,OK,"C++23 (GCC 14-64, msys2)","['brute force', 'greedy']",2025-11-01 14:55:01,1
36126,23,1559,346979767,A,Mocha and Math,900.0,WRONG_ANSWER,"C++23 (GCC 14-64, msys2)","['bitmasks', 'constructive algorithms', 'math']",2025-11-01 14:57:37,0
36125,23,1559,346980367,A,Mocha and Math,900.0,OK,"C++23 (GCC 14-64, msys2)","['bitmasks', 'constructive algorithms', 'math']",2025-11-01 15:01:36,1
36124,23,1559,346980994,A,Mocha and Math,900.0,WRONG_ANSWER,"C++23 (GCC 14-64, msys2)","['bitmasks', 'constructive algorithms', 'math']",2025-11-01 15:05:57,0
36123,23,1913,347561528,B,Swap and Delete,1000.0,WRONG_ANSWER,"C++23 (GCC 14-64, msys2)",['strings'],2025-11-05 13:54:48,0
36122,23,1913,347592487,B,Swap and Delete,1000.0,OK,"C++23 (GCC 14-64, msys2)",['strings'],2025-11-05 18:03:46,1
36121,23,2034,352433771,B,Rakhsh's Revival,1000.0,WRONG_ANSWER,"C++23 (GCC 14-64, msys2)","['data structures', 'greedy', 'implementation', 'two pointers']",2025-12-07 17:25:25,0
36120,23,2034,352434246,B,Rakhsh's Revival,1000.0,WRONG_ANSWER,"C++23 (GCC 14-64, msys2)","['data structures', 'greedy', 'implementation', 'two pointers']",2025-12-07 17:29:40,0
36119,23,2034,352434307,B,Rakhsh's Revival,1000.0,WRONG_ANSWER,"C++23 (GCC 14-64, msys2)","['data structures', 'greedy', 'implementation', 'two pointers']",2025-12-07 17:30:13,0
36118,23,2034,352439288,B,Rakhsh's Revival,1000.0,WRONG_ANSWER,"C++23 (GCC 14-64, msys2)","['data structures', 'greedy', 'implementation', 'two pointers']",2025-12-07 18:15:58,0
36117,23,2034,352439327,B,Rakhsh's Revival,1000.0,WRONG_ANSWER,"C++23 (GCC 14-64, msys2)","['data structures', 'greedy', 'implementation', 'two pointers']",2025-12-07 18:16:23,0
36116,23,2034,352439873,B,Rakhsh's Revival,1000.0,WRONG_ANSWER,"C++23 (GCC 14-64, msys2)","['data structures', 'greedy', 'implementation', 'two pointers']",2025-12-07 18:21:03,0
36115,23,2034,352444909,B,Rakhsh's Revival,1000.0,WRONG_ANSWER,"C++23 (GCC 14-64, msys2)","['data structures', 'greedy', 'implementation', 'two pointers']",2025-12-07 19:06:13,0
36114,23,2034,352445150,B,Rakhsh's Revival,1000.0,OK,"C++23 (GCC 14-64, msys2)","['data structures', 'greedy', 'implementation', 'two pointers']",2025-12-07 19:09:18,1
36113,23,1883,352539389,C,Raspberries,1000.0,OK,"C++23 (GCC 14-64, msys2)","['dp', 'math']",2025-12-08 11:05:22,1
36112,23,2090,352550035,B,Pushing Balls,1000.0,WRONG_ANSWER,"C++23 (GCC 14-64, msys2)","['brute force', 'dp', 'implementation']",2025-12-08 12:25:56,0
36111,23,2090,352554035,B,Pushing Balls,1000.0,WRONG_ANSWER,"C++23 (GCC 14-64, msys2)","['brute force', 'dp', 'implementation']",2025-12-08 12:53:57,0
36110,23,2090,352598330,B,Pushing Balls,1000.0,OK,"C++23 (GCC 14-64, msys2)","['brute force', 'dp', 'implementation']",2025-12-08 17:52:21,1
36109,23,1632,352730958,B,Roof Construction,1000.0,WRONG_ANSWER,"C++23 (GCC 14-64, msys2)","['bitmasks', 'constructive algorithms']",2025-12-09 16:17:41,0
36108,23,1632,352732496,B,Roof Construction,1000.0,OK,"C++23 (GCC 14-64, msys2)","['bitmasks', 'constructive algorithms']",2025-12-09 16:28:07,1
36107,23,916,352894854,A,Jamie and Alarm Snooze,900.0,WRONG_ANSWER,"C++23 (GCC 14-64, msys2)","['brute force', 'implementation', 'math']",2025-12-10 18:28:32,0
36106,23,916,352895117,A,Jamie and Alarm Snooze,900.0,OK,"C++23 (GCC 14-64, msys2)","['brute force', 'implementation', 'math']",2025-12-10 18:30:43,1
36105,23,2176,353026131,A,Operations with Inversions,800.0,OK,"C++23 (GCC 14-64, msys2)","['greedy', 'implementation', 'math']",2025-12-11 14:43:47,1
36104,23,2176,353059524,B,Optimal Shifts,1000.0,WRONG_ANSWER,"C++23 (GCC 14-64, msys2)","['bitmasks', 'greedy', 'strings']",2025-12-11 15:25:55,0
36103,23,2176,353068846,B,Optimal Shifts,1000.0,OK,"C++23 (GCC 14-64, msys2)","['bitmasks', 'greedy', 'strings']",2025-12-11 15:43:29,1
36102,23,2166,353101689,B,Tab Closing,900.0,OK,"C++23 (GCC 14-64, msys2)",['math'],2025-12-11 17:55:35,1
36101,23,2120,353353183,B,Square Pool,1000.0,OK,"C++23 (GCC 14-64, msys2)",['geometry'],2025-12-13 16:43:06,1
36100,23,1695,353576004,B,Circle Game,1000.0,WRONG_ANSWER,"C++23 (GCC 14-64, msys2)","['games', 'greedy']",2025-12-15 13:11:24,0
36099,23,1695,353579388,B,Circle Game,1000.0,WRONG_ANSWER,"C++23 (GCC 14-64, msys2)","['games', 'greedy']",2025-12-15 13:35:18,0
36098,23,1695,353582989,B,Circle Game,1000.0,WRONG_ANSWER,"C++23 (GCC 14-64, msys2)","['games', 'greedy']",2025-12-15 14:02:41,0
36097,23,1695,353583146,B,Circle Game,1000.0,WRONG_ANSWER,"C++23 (GCC 14-64, msys2)","['games', 'greedy']",2025-12-15 14:03:58,0
36096,23,1695,353583803,B,Circle Game,1000.0,WRONG_ANSWER,"C++23 (GCC 14-64, msys2)","['games', 'greedy']",2025-12-15 14:09:08,0
36095,23,1695,353583968,B,Circle Game,1000.0,OK,"C++23 (GCC 14-64, msys2)","['games', 'greedy']",2025-12-15 14:10:22,1
36094,23,2037,353586997,C,Superultra's Favorite Permutation,1000.0,WRONG_ANSWER,"C++23 (GCC 14-64, msys2)","['constructive algorithms', 'greedy', 'math', 'number theory']",2025-12-15 14:34:13,0
36093,23,2037,353587631,C,Superultra's Favorite Permutation,1000.0,OK,"C++23 (GCC 14-64, msys2)","['constructive algorithms', 'greedy', 'math', 'number theory']",2025-12-15 14:39:11,1
36092,23,1762,354218283,B,Make Array Good,1100.0,WRONG_ANSWER,"C++23 (GCC 14-64, msys2)","['constructive algorithms', 'implementation', 'number theory', 'sortings']",2025-12-19 17:06:52,0
36091,23,1762,354224420,B,Make Array Good,1100.0,WRONG_ANSWER,"C++23 (GCC 14-64, msys2)","['constructive algorithms', 'implementation', 'number theory', 'sortings']",2025-12-19 18:04:03,0
36090,23,2124,354431678,B,Minimise Sum,1000.0,WRONG_ANSWER,"C++23 (GCC 14-64, msys2)",['greedy'],2025-12-21 12:06:26,0
36089,23,2124,354432240,B,Minimise Sum,1000.0,WRONG_ANSWER,"C++23 (GCC 14-64, msys2)",['greedy'],2025-12-21 12:12:02,0
36088,23,2124,354432699,B,Minimise Sum,1000.0,WRONG_ANSWER,"C++23 (GCC 14-64, msys2)",['greedy'],2025-12-21 12:16:08,0
36087,23,2124,354432947,B,Minimise Sum,1000.0,WRONG_ANSWER,"C++23 (GCC 14-64, msys2)",['greedy'],2025-12-21 12:18:33,0
36086,23,2124,354433037,B,Minimise Sum,1000.0,WRONG_ANSWER,"C++23 (GCC 14-64, msys2)",['greedy'],2025-12-21 12:19:31,0
36085,23,2124,354434129,B,Minimise Sum,1000.0,OK,"C++23 (GCC 14-64, msys2)",['greedy'],2025-12-21 12:29:53,1
36084,23,1690,354436756,D,Black and White Stripe,1000.0,RUNTIME_ERROR,"C++23 (GCC 14-64, msys2)","['implementation', 'two pointers']",2025-12-21 12:52:59,0
36083,23,1690,354437042,D,Black and White Stripe,1000.0,RUNTIME_ERROR,"C++23 (GCC 14-64, msys2)","['implementation', 'two pointers']",2025-12-21 12:55:32,0
36082,23,1690,354437116,D,Black and White Stripe,1000.0,WRONG_ANSWER,"C++23 (GCC 14-64, msys2)","['implementation', 'two pointers']",2025-12-21 12:56:20,0
36081,23,2124,354437436,B,Minimise Sum,1000.0,WRONG_ANSWER,"C++23 (GCC 14-64, msys2)",['greedy'],2025-12-21 12:59:02,0
36080,23,2124,354437732,B,Minimise Sum,1000.0,WRONG_ANSWER,"C++23 (GCC 14-64, msys2)",['greedy'],2025-12-21 13:01:36,0
36079,23,1690,354437839,D,Black and White Stripe,1000.0,WRONG_ANSWER,"C++23 (GCC 14-64, msys2)","['implementation', 'two pointers']",2025-12-21 13:02:48,0
36078,23,1690,354438796,D,Black and White Stripe,1000.0,OK,"C++23 (GCC 14-64, msys2)","['implementation', 'two pointers']",2025-12-21 13:15:52,1
36077,23,1916,354448755,B,Two Divisors,1000.0,OK,"C++23 (GCC 14-64, msys2)","['constructive algorithms', 'math', 'number theory']",2025-12-21 14:40:40,1
36076,23,1762,354450722,B,Make Array Good,1100.0,WRONG_ANSWER,"C++23 (GCC 14-64, msys2)","['constructive algorithms', 'implementation', 'number theory', 'sortings']",2025-12-21 14:57:50,0
36075,23,1762,354451210,B,Make Array Good,1100.0,WRONG_ANSWER,"C++23 (GCC 14-64, msys2)","['constructive algorithms', 'implementation', 'number theory', 'sortings']",2025-12-21 15:02:14,0
36074,23,1762,354451704,B,Make Array Good,1100.0,WRONG_ANSWER,"C++23 (GCC 14-64, msys2)","['constructive algorithms', 'implementation', 'number theory', 'sortings']",2025-12-21 15:06:13,0
36073,23,1762,354453254,B,Make Array Good,1100.0,WRONG_ANSWER,"C++23 (GCC 14-64, msys2)","['constructive algorithms', 'implementation', 'number theory', 'sortings']",2025-12-21 15:18:48,0
36072,23,1762,354453457,B,Make Array Good,1100.0,OK,"C++23 (GCC 14-64, msys2)","['constructive algorithms', 'implementation', 'number theory', 'sortings']",2025-12-21 15:20:27,1
36071,23,404,354607686,A,Valera and X,1000.0,WRONG_ANSWER,"C++23 (GCC 14-64, msys2)",['implementation'],2025-12-22 18:28:00,0
36070,23,404,354608176,A,Valera and X,1000.0,WRONG_ANSWER,"C++23 (GCC 14-64, msys2)",['implementation'],2025-12-22 18:32:04,0
36069,23,404,354608373,A,Valera and X,1000.0,OK,"C++23 (GCC 14-64, msys2)",['implementation'],2025-12-22 18:33:52,1
36068,23,2179,354717694,A,Blackslex and Password,800.0,OK,"C++23 (GCC 14-64, msys2)","['math', 'strings']",2025-12-23 14:54:04,1
36067,23,2179,354737196,B,Blackslex and Showering,800.0,WRONG_ANSWER,"C++23 (GCC 14-64, msys2)","['dp', 'greedy', 'implementation']",2025-12-23 15:07:27,0
36066,23,2179,354754409,C,Blackslex and Number Theory,1100.0,WRONG_ANSWER,"C++23 (GCC 14-64, msys2)","['implementation', 'math', 'number theory', 'sortings']",2025-12-23 15:21:03,0
36065,23,2179,354763227,B,Blackslex and Showering,800.0,OK,"C++23 (GCC 14-64, msys2)","['dp', 'greedy', 'implementation']",2025-12-23 15:28:33,1
36064,23,2179,354768762,C,Blackslex and Number Theory,1100.0,OK,"C++23 (GCC 14-64, msys2)","['implementation', 'math', 'number theory', 'sortings']",2025-12-23 15:33:28,1
36063,23,2005,354883100,A,Simple Palindrome,900.0,OK,"C++23 (GCC 14-64, msys2)","['combinatorics', 'constructive algorithms', 'greedy', 'math']",2025-12-24 03:49:23,1
36062,23,2179,354883668,D,Blackslex and Penguin Civilization,1300.0,TIME_LIMIT_EXCEEDED,"C++23 (GCC 14-64, msys2)","['bitmasks', 'constructive algorithms', 'greedy', 'math']",2025-12-24 04:00:04,0
36061,23,2091,355088757,C,Combination Lock,1000.0,OK,"C++23 (GCC 14-64, msys2)","['constructive algorithms', 'greedy']",2025-12-25 17:55:21,1
36060,23,1791,355091647,D,Distinct Split,1000.0,WRONG_ANSWER,"C++23 (GCC 14-64, msys2)","['brute force', 'greedy', 'strings']",2025-12-25 18:21:44,0
36059,23,1791,355093501,D,Distinct Split,1000.0,OK,"C++23 (GCC 14-64, msys2)","['brute force', 'greedy', 'strings']",2025-12-25 18:41:32,1
36058,23,44,355136972,A,Indian Summer,900.0,OK,"C++23 (GCC 14-64, msys2)",['implementation'],2025-12-26 07:33:03,1
36057,23,1876,355150029,A,Helmets in Night Light,1000.0,WRONG_ANSWER,"C++23 (GCC 14-64, msys2)","['greedy', 'sortings']",2025-12-26 09:32:30,0
36056,23,1876,355158187,A,Helmets in Night Light,1000.0,WRONG_ANSWER,"C++23 (GCC 14-64, msys2)","['greedy', 'sortings']",2025-12-26 10:51:41,0
36055,23,1876,355158352,A,Helmets in Night Light,1000.0,COMPILATION_ERROR,"C++23 (GCC 14-64, msys2)","['greedy', 'sortings']",2025-12-26 10:53:09,0
36054,23,1876,355158833,A,Helmets in Night Light,1000.0,OK,"C++23 (GCC 14-64, msys2)","['greedy', 'sortings']",2025-12-26 10:55:46,1
36053,23,1853,355162069,A,Desorting,800.0,WRONG_ANSWER,"C++23 (GCC 14-64, msys2)","['brute force', 'greedy', 'math']",2025-12-26 11:23:56,0
36052,23,1853,355162964,A,Desorting,800.0,WRONG_ANSWER,"C++23 (GCC 14-64, msys2)","['brute force', 'greedy', 'math']",2025-12-26 11:31:40,0
36051,23,1853,355163101,A,Desorting,800.0,MEMORY_LIMIT_EXCEEDED,"C++23 (GCC 14-64, msys2)","['brute force', 'greedy', 'math']",2025-12-26 11:32:45,0
36050,23,1853,355163238,A,Desorting,800.0,OK,"C++23 (GCC 14-64, msys2)","['brute force', 'greedy', 'math']",2025-12-26 11:34:05,1
36049,23,1878,355164024,A,How Much Does Daytona Cost?,800.0,OK,"C++23 (GCC 14-64, msys2)",['greedy'],2025-12-26 11:41:24,1
36048,23,1859,355167308,B,Olya and Game with Arrays,1000.0,WRONG_ANSWER,"C++23 (GCC 14-64, msys2)","['constructive algorithms', 'greedy', 'math', 'sortings']",2025-12-26 12:08:49,0
36047,23,1859,355169502,B,Olya and Game with Arrays,1000.0,WRONG_ANSWER,"C++23 (GCC 14-64, msys2)","['constructive algorithms', 'greedy', 'math', 'sortings']",2025-12-26 12:27:20,0
36046,23,1859,355170545,B,Olya and Game with Arrays,1000.0,WRONG_ANSWER,"C++23 (GCC 14-64, msys2)","['constructive algorithms', 'greedy', 'math', 'sortings']",2025-12-26 12:35:29,0
36045,23,1859,355171941,B,Olya and Game with Arrays,1000.0,OK,"C++23 (GCC 14-64, msys2)","['constructive algorithms', 'greedy', 'math', 'sortings']",2025-12-26 12:46:36,1
36044,23,2053,355196259,A,Tender Carpenter,800.0,WRONG_ANSWER,"C++23 (GCC 14-64, msys2)","['dp', 'geometry', 'greedy', 'math']",2025-12-26 15:52:25,0
36043,23,2053,355196674,A,Tender Carpenter,800.0,WRONG_ANSWER,"C++23 (GCC 14-64, msys2)","['dp', 'geometry', 'greedy', 'math']",2025-12-26 15:55:44,0
36042,23,2053,355198700,A,Tender Carpenter,800.0,WRONG_ANSWER,"C++23 (GCC 14-64, msys2)","['dp', 'geometry', 'greedy', 'math']",2025-12-26 16:11:39,0
36041,23,2053,355199157,A,Tender Carpenter,800.0,OK,"C++23 (GCC 14-64, msys2)","['dp', 'geometry', 'greedy', 'math']",2025-12-26 16:15:03,1
36040,23,2053,355201628,B,Outstanding Impressionist,1200.0,WRONG_ANSWER,"C++23 (GCC 14-64, msys2)","['binary search', 'brute force', 'data structures', 'greedy']",2025-12-26 16:34:21,0
36039,23,2053,355204063,B,Outstanding Impressionist,1200.0,TIME_LIMIT_EXCEEDED,"C++23 (GCC 14-64, msys2)","['binary search', 'brute force', 'data structures', 'greedy']",2025-12-26 16:52:36,0
36038,23,2053,355204343,B,Outstanding Impressionist,1200.0,WRONG_ANSWER,"C++23 (GCC 14-64, msys2)","['binary search', 'brute force', 'data structures', 'greedy']",2025-12-26 16:54:42,0
36037,23,2053,355204390,B,Outstanding Impressionist,1200.0,TIME_LIMIT_EXCEEDED,"C++23 (GCC 14-64, msys2)","['binary search', 'brute force', 'data structures', 'greedy']",2025-12-26 16:55:03,0
36036,23,2053,355204906,B,Outstanding Impressionist,1200.0,OK,"C++23 (GCC 14-64, msys2)","['binary search', 'brute force', 'data structures', 'greedy']",2025-12-26 16:58:54,1
36035,23,1485,355297102,A,Add and Divide,1000.0,OK,"C++23 (GCC 14-64, msys2)","['brute force', 'greedy', 'math', 'number theory']",2025-12-27 12:32:34,1
36034,23,2173,355699192,A,Sleeping Through Classes,800.0,OK,"C++23 (GCC 14-64, msys2)","['greedy', 'implementation']",2025-12-29 13:23:41,1
36033,23,2173,355704435,B,Niko's Tactical Cards,1100.0,WRONG_ANSWER,"C++23 (GCC 14-64, msys2)","['dp', 'greedy', 'math']",2025-12-29 14:07:46,0
36032,23,2173,355704508,B,Niko's Tactical Cards,1100.0,OK,"C++23 (GCC 14-64, msys2)","['dp', 'greedy', 'math']",2025-12-29 14:08:23,1
36031,23,2182,355727430,A,New Year String,800.0,OK,"C++23 (GCC 14-64, msys2)","['constructive algorithms', 'greedy', 'implementation', 'strings']",2025-12-29 14:54:33,1
36030,23,2182,355736878,B,New Year Cake,800.0,OK,"C++23 (GCC 14-64, msys2)",['brute force'],2025-12-29 15:06:29,1
36029,23,2182,355775254,C,Production of Snowmen,1200.0,TIME_LIMIT_EXCEEDED,"C++23 (GCC 14-64, msys2)","['brute force', 'combinatorics', 'dp']",2025-12-29 16:18:49,0
36028,23,2182,355789548,C,Production of Snowmen,1200.0,OK,"C++23 (GCC 14-64, msys2)","['brute force', 'combinatorics', 'dp']",2025-12-29 17:14:30,1
36027,23,2182,355893497,D,Christmas Tree Decoration,1600.0,WRONG_ANSWER,"C++23 (GCC 14-64, msys2)","['combinatorics', 'dp', 'greedy', 'math']",2025-12-30 15:39:43,0
36026,23,1438,355905580,B,Valerii Against Everyone,1000.0,WRONG_ANSWER,"C++23 (GCC 14-64, msys2)","['constructive algorithms', 'data structures', 'greedy', 'sortings']",2025-12-30 17:21:15,0
36025,23,1438,355905796,B,Valerii Against Everyone,1000.0,COMPILATION_ERROR,"C++23 (GCC 14-64, msys2)","['constructive algorithms', 'data structures', 'greedy', 'sortings']",2025-12-30 17:23:02,0
36024,23,1438,355905863,B,Valerii Against Everyone,1000.0,OK,"C++23 (GCC 14-64, msys2)","['constructive algorithms', 'data structures', 'greedy', 'sortings']",2025-12-30 17:23:33,1
36023,23,1447,355907050,B,Numbers Box,1000.0,OK,"C++23 (GCC 14-64, msys2)","['greedy', 'math']",2025-12-30 17:33:32,1
36022,23,1374,355910232,C,Move Brackets,1000.0,OK,"C++23 (GCC 14-64, msys2)","['greedy', 'strings']",2025-12-30 17:59:23,1
36021,23,1849,355983799,B,Monsters,1000.0,TIME_LIMIT_EXCEEDED,"C++23 (GCC 14-64, msys2)","['greedy', 'math', 'sortings']",2025-12-31 13:28:50,0
36020,23,1849,355983977,B,Monsters,1000.0,TIME_LIMIT_EXCEEDED,"C++23 (GCC 14-64, msys2)","['greedy', 'math', 'sortings']",2025-12-31 13:30:48,0
36019,23,1849,355984846,B,Monsters,1000.0,TIME_LIMIT_EXCEEDED,"C++23 (GCC 14-64, msys2)","['greedy', 'math', 'sortings']",2025-12-31 13:40:40,0
36018,23,1849,355986451,B,Monsters,1000.0,OK,"C++23 (GCC 14-64, msys2)","['greedy', 'math', 'sortings']",2025-12-31 13:57:56,1
36017,23,1840,355988402,C,Ski Resort,1000.0,WRONG_ANSWER,"C++23 (GCC 14-64, msys2)","['combinatorics', 'math', 'two pointers']",2025-12-31 14:20:22,0
36016,23,1840,355988554,C,Ski Resort,1000.0,WRONG_ANSWER,"C++23 (GCC 14-64, msys2)","['combinatorics', 'math', 'two pointers']",2025-12-31 14:21:57,0
36015,23,1725,356006575,B,Basketball Together,1000.0,WRONG_ANSWER,"C++23 (GCC 14-64, msys2)","['binary search', 'greedy', 'sortings']",2025-12-31 18:08:18,0
36014,23,1725,356006674,B,Basketball Together,1000.0,WRONG_ANSWER,"C++23 (GCC 14-64, msys2)","['binary search', 'greedy', 'sortings']",2025-12-31 18:09:41,0
36013,23,1725,356006773,B,Basketball Together,1000.0,WRONG_ANSWER,"C++23 (GCC 14-64, msys2)","['binary search', 'greedy', 'sortings']",2025-12-31 18:11:10,0
36012,23,1725,356006897,B,Basketball Together,1000.0,WRONG_ANSWER,"C++23 (GCC 14-64, msys2)","['binary search', 'greedy', 'sortings']",2025-12-31 18:12:49,0
36011,23,1725,356007121,B,Basketball Together,1000.0,WRONG_ANSWER,"C++23 (GCC 14-64, msys2)","['binary search', 'greedy', 'sortings']",2025-12-31 18:15:44,0
36010,23,1725,356007263,B,Basketball Together,1000.0,WRONG_ANSWER,"C++23 (GCC 14-64, msys2)","['binary search', 'greedy', 'sortings']",2025-12-31 18:17:36,0
36009,23,1725,356007548,B,Basketball Together,1000.0,OK,"C++23 (GCC 14-64, msys2)","['binary search', 'greedy', 'sortings']",2025-12-31 18:20:51,1
36008,23,1859,356170567,A,United We Stand,800.0,WRONG_ANSWER,"C++23 (GCC 14-64, msys2)","['constructive algorithms', 'math', 'number theory']",2026-01-02 13:37:04,0
36007,23,1859,356170802,A,United We Stand,800.0,WRONG_ANSWER,"C++23 (GCC 14-64, msys2)","['constructive algorithms', 'math', 'number theory']",2026-01-02 13:39:00,0
36006,23,1859,356171526,A,United We Stand,800.0,OK,"C++23 (GCC 14-64, msys2)","['constructive algorithms', 'math', 'number theory']",2026-01-02 13:45:06,1
36005,23,1877,356175007,A,Goals of Victory,800.0,OK,"C++23 (GCC 14-64, msys2)",['math'],2026-01-02 14:13:53,1
36004,23,1881,356176894,A,Don't Try to Count,800.0,OK,"C++23 (GCC 14-64, msys2)","['brute force', 'strings']",2026-01-02 14:29:28,1
36003,23,1840,356179300,C,Ski Resort,1000.0,WRONG_ANSWER,"C++23 (GCC 14-64, msys2)","['combinatorics', 'math', 'two pointers']",2026-01-02 14:49:46,0
36002,23,1840,356179654,C,Ski Resort,1000.0,WRONG_ANSWER,"C++23 (GCC 14-64, msys2)","['combinatorics', 'math', 'two pointers']",2026-01-02 14:52:41,0
36001,23,1840,356181163,C,Ski Resort,1000.0,WRONG_ANSWER,"C++23 (GCC 14-64, msys2)","['combinatorics', 'math', 'two pointers']",2026-01-02 15:06:32,0
36000,23,1840,356181387,C,Ski Resort,1000.0,OK,"C++23 (GCC 14-64, msys2)","['combinatorics', 'math', 'two pointers']",2026-01-02 15:08:30,1
35999,23,1831,356185232,B,Array merging,1000.0,OK,"C++23 (GCC 14-64, msys2)","['constructive algorithms', 'greedy']",2026-01-02 15:39:50,1
35998,23,1866,356301769,A,Ambitious Kid,800.0,WRONG_ANSWER,"C++23 (GCC 14-64, msys2)",['math'],2026-01-03 17:18:28,0
35997,23,1866,356301877,A,Ambitious Kid,800.0,OK,"C++23 (GCC 14-64, msys2)",['math'],2026-01-03 17:19:26,1
35996,23,1791,356365978,C,Prepend and Append,800.0,OK,"C++23 (GCC 14-64, msys2)","['implementation', 'two pointers']",2026-01-04 10:09:07,1
35995,23,1567,356370268,B,MEXor Mixup,1000.0,TIME_LIMIT_EXCEEDED,"C++23 (GCC 14-64, msys2)","['bitmasks', 'greedy']",2026-01-04 10:50:10,0
35994,23,1567,356370337,B,MEXor Mixup,1000.0,TIME_LIMIT_EXCEEDED,"C++23 (GCC 14-64, msys2)","['bitmasks', 'greedy']",2026-01-04 10:50:52,0
35993,23,1567,356370516,B,MEXor Mixup,1000.0,TIME_LIMIT_EXCEEDED,"C++23 (GCC 14-64, msys2)","['bitmasks', 'greedy']",2026-01-04 10:52:33,0
35992,23,1567,356370794,B,MEXor Mixup,1000.0,WRONG_ANSWER,"C++23 (GCC 14-64, msys2)","['bitmasks', 'greedy']",2026-01-04 10:55:00,0
35991,23,1567,356375134,B,MEXor Mixup,1000.0,WRONG_ANSWER,"C++23 (GCC 14-64, msys2)","['bitmasks', 'greedy']",2026-01-04 11:14:13,0
35990,23,1567,356375349,B,MEXor Mixup,1000.0,WRONG_ANSWER,"C++23 (GCC 14-64, msys2)","['bitmasks', 'greedy']",2026-01-04 11:16:13,0
35989,23,1567,356375806,B,MEXor Mixup,1000.0,OK,"C++23 (GCC 14-64, msys2)","['bitmasks', 'greedy']",2026-01-04 11:20:20,1
35988,23,1362,356377374,A,Johnny and Ancient Computer,1000.0,WRONG_ANSWER,"C++23 (GCC 14-64, msys2)",['implementation'],2026-01-04 11:34:45,0
35987,23,1362,356378651,A,Johnny and Ancient Computer,1000.0,WRONG_ANSWER,"C++23 (GCC 14-64, msys2)",['implementation'],2026-01-04 11:47:03,0
35986,23,1362,356379485,A,Johnny and Ancient Computer,1000.0,WRONG_ANSWER,"C++23 (GCC 14-64, msys2)",['implementation'],2026-01-04 11:55:17,0
35985,23,1362,356379608,A,Johnny and Ancient Computer,1000.0,OK,"C++23 (GCC 14-64, msys2)",['implementation'],2026-01-04 11:56:36,1
35984,23,1917,356532013,B,Erase First or Second Letter,1100.0,OK,"C++23 (GCC 14-64, msys2)","['brute force', 'combinatorics', 'data structures', 'dp', 'strings']",2026-01-05 17:14:14,1
35983,23,1761,356534732,A,Two Permutations,800.0,WRONG_ANSWER,"C++23 (GCC 14-64, msys2)","['brute force', 'constructive algorithms']",2026-01-05 17:35:48,0
35982,23,1761,356537183,A,Two Permutations,800.0,WRONG_ANSWER,"C++23 (GCC 14-64, msys2)","['brute force', 'constructive algorithms']",2026-01-05 17:55:31,0
35981,23,1761,356537773,A,Two Permutations,800.0,OK,"C++23 (GCC 14-64, msys2)","['brute force', 'constructive algorithms']",2026-01-05 18:00:00,1
35980,23,1788,356539047,A,One and Two,800.0,OK,"C++23 (GCC 14-64, msys2)","['brute force', 'implementation', 'math']",2026-01-05 18:09:54,1
